,cusip,issueDate,securityType,securityTerm,maturityDate,interestRate,refCpiOnIssueDate,refCpiOnDatedDate,announcementDate,auctionDate,auctionDateYear,datedDate,accruedInterestPer1000,accruedInterestPer100,adjustedAccruedInterestPer1000,adjustedPrice,allocationPercentage,allocationPercentageDecimals,announcedCusip,auctionFormat,averageMedianDiscountRate,averageMedianInvestmentRate,averageMedianPrice,averageMedianDiscountMargin,averageMedianYield,backDated,backDatedDate,bidToCoverRatio,callDate,callable,calledDate,cashManagementBillCMB,closingTimeCompetitive,closingTimeNoncompetitive,competitiveAccepted,competitiveBidDecimals,competitiveTendered,competitiveTendersAccepted,corpusCusip,cpiBaseReferencePeriod,currentlyOutstanding,directBidderAccepted,directBidderTendered,estimatedAmountOfPubliclyHeldMaturingSecuritiesByType,fimaIncluded,fimaNoncompetitiveAccepted,fimaNoncompetitiveTendered,firstInterestPeriod,firstInterestPaymentDate,floatingRate,frnIndexDeterminationDate,frnIndexDeterminationRate,highDiscountRate,highInvestmentRate,highPrice,highDiscountMargin,highYield,indexRatioOnIssueDate,indirectBidderAccepted,indirectBidderTendered,interestPaymentFrequency,lowDiscountRate,lowInvestmentRate,lowPrice,lowDiscountMargin,lowYield,maturingDate,maximumCompetitiveAward,maximumNoncompetitiveAward,maximumSingleBid,minimumBidAmount,minimumStripAmount,minimumToIssue,multiplesToBid,multiplesToIssue,nlpExclusionAmount,nlpReportingThreshold,noncompetitiveAccepted,noncompetitiveTendersAccepted,offeringAmount,originalCusip,originalDatedDate,originalIssueDate,originalSecurityTerm,pdfFilenameAnnouncement,pdfFilenameCompetitiveResults,pdfFilenameNoncompetitiveResults,pdfFilenameSpecialAnnouncement,pricePer100,primaryDealerAccepted,primaryDealerTendered,reopening,securityTermDayMonth,securityTermWeekYear,series,somaAccepted,somaHoldings,somaIncluded,somaTendered,spread,standardInterestPaymentPer1000,strippable,term,tiinConversionFactorPer1000,tips,totalAccepted,totalTendered,treasuryRetailAccepted,treasuryRetailTendersAccepted,type,unadjustedAccruedInterestPer1000,unadjustedPrice,updatedTimestamp,xmlFilenameAnnouncement,xmlFilenameCompetitiveResults,xmlFilenameSpecialAnnouncement,tintCusip1,tintCusip2,tintCusip1DueDate,tintCusip2DueDate
87,912797UH8,2026-06-25T00:00:00,Bill,13-Week,2026-09-24T00:00:00,,,,2026-06-18T00:00:00,2026-06-22,2026,,,,,,87.55,2,,Single-Price,3.650000,,,,,,,2.68,,,,No,11:30 AM,11:00 AM,87167597200,3,236816047200,Yes,,,80810000000.000000,4237550000,8050000000,243102000000,Yes,100000000,100000000,,,No,,,3.695000,3.782000,99.065986,,,,52087422200,63042047200,None,3.595000,,,,,2026-06-25T00:00:00,31150000000,10000000,31150000000,100,,100,100,100,26700000000,31150000000,1732663700,Yes,89000000000,,,2026-03-26T00:00:00,26-Week,A_20260618_7.pdf,R_20260622_2.pdf,NCR_20260622_2.pdf,,99.065986,30842625000,165724000000,Yes,91-Day,13-Week,,6111619200,15863000000,No,6111619200,,,,13-Week,,No,95111880100,244760330100,1013461700,Yes,Bill,,,2026-06-22T11:33:07,A_20260618_7.xml,R_20260622_2.xml,,,,,
88,912797TC1,2026-06-25T00:00:00,Bill,26-Week,2026-12-24T00:00:00,,,,2026-06-18T00:00:00,2026-06-22,2026,,,,,,97.87,2,,Single-Price,3.805000,,,,,,,2.51,,,,No,11:30 AM,11:00 AM,75553221000,3,191769576000,Yes,,,52285000000.000000,3000000000,6175000000,243102000000,Yes,28400000,28400000,,,No,,,3.840000,3.970000,98.058667,,,,40072576000,43322576000,None,3.720000,,,,,2026-06-25T00:00:00,26950000000,10000000,26950000000,100,,100,100,100,16100000000,26950000000,1418582200,Yes,77000000000,,,2025-12-26T00:00:00,52-Week,A_20260618_3.pdf,R_20260622_1.pdf,NCR_20260622_1.pdf,,98.058667,32480645000,142272000000,Yes,182-Day,26-Week,,5287580700,15863000000,No,5287580700,,,,26-Week,,No,82287783900,198504138900,723284400,Yes,Bill,,,2026-06-22T11:33:06,A_20260618_3.xml,R_20260622_1.xml,,,,,
89,91282CQP9,2026-06-30T00:00:00,Note,4-Year 10-Month,2031-04-15T00:00:00,1.250000,332.926430,325.967400,2026-06-11T00:00:00,2026-06-18,2026,2026-04-15T00:00:00,,,2.6510500000,98.8543480000,36.1,2,,Single-Price,,,,,1.905000,Yes,2026-04-15T00:00:00,2.61,,No,,No,01:00 PM,12:00 PM,23914250000,3,62541675000,Yes,912821UE3,1982-1984=100,29272000000.000000,6693500000,8866000000,142819000000,Yes,0,0,Normal,2026-10-15T00:00:00,No,,,,,98.854348,,1.9550,1.021350,16401675000,22869675000,Semi-Annual,,,,,1.840000,2026-06-30T00:00:00,8400000000,10000000,8400000000,100,100,100,100,100,9100000000,8400000000,85752400,Yes,24000000000,,2026-04-15T00:00:00,2026-04-30T00:00:00,5-Year,A_20260611_3.pdf,R_20260618_3.pdf,NCR_20260618_3.pdf,,98.854348,819075000,30806000000,Yes,10-Month,4-Year,X-2031,3592589300,30986000000,No,3592589300,,,Yes,5-Year,1.9173696510,Yes,27592591700,66220016700,21320400,Yes,TIPS,2.595630,96.787926,2026-06-18T13:04:00,A_20260611_3.xml,R_20260618_3.xml,,,,,
90,912797VM6,2026-06-23T00:00:00,Bill,17-Week,2026-10-20T00:00:00,,,,2026-06-16T00:00:00,2026-06-17,2026,,,,,,11.86,2,,Single-Price,3.650000,,,,,,,2.87,,,,No,11:30 AM,11:00 AM,68458874600,3,197236615000,Yes,,,,3485930000,5980000000,235841000000,Yes,0,0,,,No,,,3.670000,3.767000,98.786861,,,,36282166600,55822615000,None,3.565000,,,,,2026-06-23T00:00:00,24150000000,10000000,24150000000,100,,100,100,100,0,24150000000,542548100,Yes,69000000000,,,,17-Week,A_20260616_1.pdf,R_20260617_1.pdf,NCR_20260617_1.pdf,,98.786861,28690778000,135434000000,No,119-Day,17-Week,,4270994100,13246000000,No,4270994100,,,,17-Week,,No,73272416800,202050157200,360887100,Yes,Bill,,,2026-06-17T11:34:15,A_20260616_1.xml,R_20260617_1.xml,,,,,
91,912810UV8,2026-06-22T00:00:00,Bond,19-Year 11-Month,2046-05-15T00:00:00,5.000000,,,2026-06-11T00:00:00,2026-06-16,2026,2026-05-15T00:00:00,5.1630400000,,,,56.57,2,,Single-Price,,,,,4.875000,Yes,2026-05-15T00:00:00,2.75,,No,,No,01:00 PM,12:00 PM,12932506400,3,35651830000,Yes,912803HW6,,18360000000.000000,2579248900,4511500000,0,Yes,0,0,Normal,2026-11-15T00:00:00,No,,,,,100.909218,,4.9270,,9256257500,12646830000,Semi-Annual,,,,,3.880000,2026-06-22T00:00:00,4550000000,10000000,4550000000,100,100,100,100,100,5600000000,4550000000,67525300,Yes,13000000000,,2026-05-15T00:00:00,2026-06-01T00:00:00,20-Year,A_20260611_1.pdf,R_20260616_2.pdf,NCR_20260616_2.pdf,,100.909218,1097000000,18493500000,Yes,11-Month,19-Year,Bonds of May 2046,0,0,No,0,,25.0000,Yes,20-Year,,No,13000031700,35719355300,34186300,Yes,Bond,,,2026-06-16T13:04:11,A_20260611_1.xml,R_20260616_2.xml,,,,,
92,912797VH7,2026-06-18T00:00:00,Bill,26-Week,2026-12-17T00:00:00,,,,2026-06-11T00:00:00,2026-06-15,2026,,,,,,14.0,2,,Single-Price,3.660000,,,,,,,2.76,,,,No,11:30 AM,11:00 AM,74980149000,3,210293149000,Yes,,,,4922500000,5305000000,261242000000,Yes,100000000,100000000,,,No,,,3.680000,3.802000,98.139556,,,,52567149000,65566149000,None,3.590000,,,,,2026-06-18T00:00:00,26950000000,10000000,26950000000,100,,100,100,100,0,26950000000,1920218600,Yes,77000000000,,,,26-Week,A_20260611_5.pdf,R_20260615_1.pdf,NCR_20260615_2.pdf,,98.139556,17490500000,139422000000,No,182-Day,26-Week,,6455051600,19365000000,No,6455051600,,,,26-Week,,No,83455419200,218768419200,940993300,Yes,Bill,,,2026-06-15T11:34:09,A_20260611_5.xml,R_20260615_1.xml,,,,,
93,912810UU0,2026-06-15T00:00:00,Bond,29-Year 11-Month,2056-05-15T00:00:00,5.000000,,,2026-06-04T00:00:00,2026-06-11,2026,2026-05-15T00:00:00,4.2119600000,,,,32.36,2,,Single-Price,,,,,4.960000,Yes,2026-05-15T00:00:00,2.33,,No,,No,01:00 PM,12:00 PM,21959443000,3,51179273000,Yes,912803HV8,,30936000000.000000,5557100000,6725100000,39999000000,Yes,0,0,Normal,2026-11-15T00:00:00,No,,,,,99.683378,,5.0200,,13164713000,16105173000,Semi-Annual,,,,,4.890000,2026-06-15T00:00:00,7700000000,10000000,7700000000,100,100,100,100,100,8800000000,7700000000,40579800,Yes,22000000000,,2026-05-15T00:00:00,2026-05-15T00:00:00,30-Year,A_20260604_3.pdf,R_20260611_3.pdf,NCR_20260611_3.pdf,,99.683378,3237630000,28349000000,Yes,11-Month,29-Year,Bonds of May 2056,0,0,No,0,,25.0000,Yes,30-Year,,No,22000022800,51219852800,15269800,Yes,Bond,,,2026-06-11T13:04:00,A_20260604_3.xml,R_20260611_3.xml,,,,,
94,912797VL8,2026-06-16T00:00:00,Bill,17-Week,2026-10-13T00:00:00,,,,2026-06-09T00:00:00,2026-06-10,2026,,,,,,16.25,2,,Single-Price,3.650000,,,,,,,2.88,,,,No,11:30 AM,11:00 AM,68499719000,3,198034094000,Yes,,,,3186250000,5525000000,234596000000,Yes,0,0,,,No,,,3.665000,3.761000,98.788514,,,,39744969000,53743094000,None,3.600000,,,,,2026-06-16T00:00:00,24150000000,10000000,24150000000,100,,100,100,100,0,24150000000,500448700,Yes,69000000000,,,,17-Week,A_20260609_2.pdf,R_20260610_1.pdf,NCR_20260610_1.pdf,,98.788514,25568500000,138766000000,No,119-Day,17-Week,,4614344800,14311000000,No,4614344800,,,,17-Week,,No,73614512500,203148887500,348321700,Yes,Bill,,,2026-06-10T11:33:53,A_20260609_2.xml,R_20260610_1.xml,,,,,
95,91282CQQ7,2026-06-15T00:00:00,Note,9-Year 11-Month,2036-05-15T00:00:00,4.375000,,,2026-06-04T00:00:00,2026-06-10,2026,2026-05-15T00:00:00,3.6854600000,,,,71.34,2,,Single-Price,,,,,4.480000,Yes,2026-05-15T00:00:00,2.57,,No,,No,01:00 PM,12:00 PM,38914680400,3,99959349000,Yes,912821UK9,,51972000000.000000,4796000000,7916500000,39999000000,Yes,0,0,Normal,2026-11-15T00:00:00,No,,,,,98.703094,,4.5380,,30435505400,37206849000,Semi-Annual,,,,,4.400000,2026-06-15T00:00:00,13650000000,10000000,13650000000,100,100,100,100,100,14700000000,13650000000,85320600,Yes,39000000000,,2026-05-15T00:00:00,2026-05-15T00:00:00,10-Year,A_20260604_2.pdf,R_20260610_2.pdf,NCR_20260610_2.pdf,,98.703094,3683175000,54836000000,Yes,11-Month,9-Year,C-2036,0,0,No,0,,21.8750,Yes,10-Year,,No,39000001000,100044669600,38560800,Yes,Note,,,2026-06-10T13:03:58,A_20260604_2.xml,R_20260610_2.xml,,,,,
96,91282CQV6,2026-06-15T00:00:00,Note,3-Year,2029-06-15T00:00:00,4.125000,,,2026-06-04T00:00:00,2026-06-09,2026,2026-06-15T00:00:00,,,,,42.92,2,,Single-Price,,,,,4.147000,No,,2.64,,No,,No,01:00 PM,12:00 PM,57733403100,3,153124410000,Yes,912821UP8,,,12131465100,16178000000,39999000000,Yes,5000000,5000000,Normal,2026-12-15T00:00:00,No,,,,,99.812958,,4.1920,,36781410000,48981410000,Semi-Annual,,,,,2.880000,2026-06-15T00:00:00,20300000000,10000000,20300000000,100,100,100,100,100,0,20300000000,261616100,Yes,58000000000,,,,3-Year,A_20260604_4.pdf,R_20260609_3.pdf,NCR_20260609_3.pdf,,99.812958,8820528000,87965000000,No,0-Month,3-Year,AP-2029,0,0,No,0,,20.6250,Yes,3-Year,,No,58000019200,153391026100,90506100,Yes,Note,,,2026-06-09T13:04:05,A_20260604_4.xml,R_20260609_3.xml,,912834ZZ4,,2029-06-15T00:00:00,
97,912797VF1,2026-06-11T00:00:00,Bill,52-Week,2027-06-10T00:00:00,,,,2026-06-04T00:00:00,2026-06-09,2026,,,,,,70.95,2,,Single-Price,3.715000,,,,,,,3.34,,,,No,11:30 AM,11:00 AM,48859275000,3,166008830000,Yes,,,,1068995000,4010000000,280728000000,Yes,1700000,1700000,,,No,,,3.750000,3.914000,96.208333,,,,33335192500,60578830000,None,3.300000,,,,,2026-06-11T00:00:00,17500000000,10000000,17500000000,100,,100,100,100,0,17500000000,1139407500,Yes,50000000000,,,,52-Week,A_20260604_1.pdf,R_20260609_2.pdf,NCR_20260609_2.pdf,,96.208333,14455087500,101420000000,No,364-Day,52-Week,,3215158000,18069000000,No,3215158000,,,,52-Week,,No,53215540500,170365095500,512763100,Yes,Bill,,,2026-06-09T11:34:08,A_20260604_1.xml,R_20260609_2.xml,,,,,
98,912797VG9,2026-06-11T00:00:00,Bill,26-Week,2026-12-10T00:00:00,,,,2026-06-04T00:00:00,2026-06-08,2026,,,,,,95.45,2,,Single-Price,3.670000,,,,,,,2.75,,,,No,11:30 AM,11:00 AM,75376263000,3,210198363000,Yes,,,,4170450000,7025000000,280728000000,Yes,78300000,78300000,,,No,,,3.690000,3.812000,98.1345,,,,40633088000,48626363000,None,3.585000,,,,,2026-06-11T00:00:00,26950000000,10000000,26950000000,100,,100,100,100,0,26950000000,1545700600,Yes,77000000000,,,,26-Week,A_20260604_5.pdf,R_20260608_1.pdf,NCR_20260608_2.pdf,,98.1345,30572725000,154547000000,No,182-Day,26-Week,,4951343300,18069000000,No,4951343300,,,,26-Week,,No,81951606900,216773706900,781056900,Yes,Bill,,,2026-06-08T11:34:01,A_20260604_5.xml,R_20260608_1.xml,,,,,
99,912797VK0,2026-06-09T00:00:00,Bill,17-Week,2026-10-06T00:00:00,,,,2026-06-02T00:00:00,2026-06-03,2026,,,,,,93.35,2,,Single-Price,3.625000,,,,,,,3.15,,,,No,11:30 AM,11:00 AM,68379689000,3,216416176000,Yes,,,,2830086000,5786736000,224097000000,Yes,100000000,100000000,,,No,,,3.635000,3.730000,98.798431,,,,41869943000,70359440000,None,3.400000,,,,,2026-06-09T00:00:00,24150000000,10000000,24150000000,100,,100,100,100,0,24150000000,521544500,Yes,69000000000,,,,17-Week,A_20260602_1.pdf,R_20260603_1.pdf,NCR_20260603_1.pdf,,98.798431,23679660000,140270000000,No,119-Day,17-Week,,3705109200,11760000000,No,3705109200,,,,17-Week,,No,72706342700,220742829700,351666500,Yes,Bill,,,2026-06-03T11:34:06,A_20260602_1.xml,R_20260603_1.xml,,,,,
100,912797VA2,2026-06-04T00:00:00,Bill,26-Week,2026-12-03T00:00:00,,,,2026-05-28T00:00:00,2026-06-01,2026,,,,,,3.3,2,,Single-Price,3.635000,,,,,,,2.84,,,,No,11:30 AM,11:00 AM,75278439000,3,216840189000,Yes,,,,7258000000,10375000000,230849000000,Yes,200000000,200000000,,,No,,,3.665000,3.786000,98.147139,,,,42454739000,55025189000,None,3.550000,,,,,2026-06-04T00:00:00,26950000000,10000000,26950000000,100,,100,100,100,0,26950000000,1521626000,Yes,77000000000,,,,26-Week,A_20260528_3.pdf,R_20260601_1.pdf,NCR_20260601_1.pdf,,98.147139,25565700000,151440000000,No,182-Day,26-Week,,4874634400,15257000000,No,4874634400,,,,26-Week,,No,81874699400,223436449400,682194800,Yes,Bill,,,2026-06-01T11:34:15,A_20260528_3.xml,R_20260601_1.xml,,,,,
101,91282CQT1,2026-06-01T00:00:00,Note,7-Year,2033-05-31T00:00:00,4.250000,,,2026-05-21T00:00:00,2026-05-28,2026,2026-05-31T00:00:00,0.1161200000,,,,71.23,2,,Single-Price,,,,,4.240000,Yes,2026-05-31T00:00:00,2.52,,No,,No,01:00 PM,12:00 PM,43917937100,3,110712243000,Yes,912821UN3,,,4916350000,8093100000,130939000000,Yes,0,0,Normal,2026-11-30T00:00:00,No,,,,,99.760165,,4.2900,,34425897100,41618143000,Semi-Annual,,,,,2.880000,2026-05-31T00:00:00,15400000000,10000000,15400000000,100,100,100,100,100,0,15400000000,82069100,Yes,44000000000,,,,7-Year,A_20260521_4.pdf,R_20260528_3.pdf,NCR_20260528_3.pdf,,99.760165,4575690000,61001000000,No,0-Month,7-Year,L-2033,6491882600,29361000000,No,6491882600,,21.2500,Yes,7-Year,,No,50491888800,117286194700,30164100,Yes,Note,,,2026-05-28T13:04:03,A_20260521_4.xml,R_20260528_3.xml,,912834ZY7,,2033-05-31T00:00:00,
102,912797VE4,2026-06-02T00:00:00,Bill,17-Week,2026-09-29T00:00:00,,,,2026-05-26T00:00:00,2026-05-27,2026,,,,,,25.59,2,,Single-Price,3.610000,,,,,,,3.01,,,,No,11:30 AM,11:00 AM,68533193700,3,207082000000,Yes,,,,3196552500,6325000000,217745000000,Yes,0,0,,,No,,,3.630000,3.725000,98.800083,,,,38570371200,51827000000,None,3.400000,,,,,2026-06-02T00:00:00,24150000000,10000000,24150000000,100,,100,100,100,0,24150000000,467306300,Yes,69000000000,,,,17-Week,A_20260526_1.pdf,R_20260527_2.pdf,NCR_20260527_1.pdf,,98.800083,26766270000,148930000000,No,119-Day,17-Week,,2707551800,9182000000,No,2707551800,,,,17-Week,,No,71708051800,210256858100,300672300,Yes,Bill,,,2026-05-27T11:34:09,A_20260526_1.xml,R_20260527_2.xml,,,,,
103,91282CQU8,2026-06-01T00:00:00,Note,5-Year,2031-05-31T00:00:00,4.125000,,,2026-05-21T00:00:00,2026-05-27,2026,2026-05-31T00:00:00,0.1127000000,,,,75.22,2,,Single-Price,,,,,4.125000,Yes,2026-05-31T00:00:00,2.34,,No,,No,01:00 PM,12:00 PM,69746462500,3,163570965500,Yes,912821UM5,,,8609059400,12897000000,130939000000,Yes,100000000,100000000,Normal,2026-11-30T00:00:00,No,,,,,99.745106,,4.1820,,52207838100,61390965500,Semi-Annual,,,,,4.070000,2026-05-31T00:00:00,24500000000,10000000,24500000000,100,100,100,100,100,0,24500000000,153591500,Yes,70000000000,,,,5-Year,A_20260521_7.pdf,R_20260527_3.pdf,NCR_20260527_3.pdf,SPL_20260521_3.pdf,99.745106,8929565000,89283000000,No,0-Month,5-Year,Z-2031,10327995000,29361000000,No,10327995000,,20.6250,Yes,5-Year,,No,80328049000,174152552000,54310500,Yes,Note,,,2026-05-27T13:04:04,A_20260521_7.xml,R_20260527_3.xml,,,,,
104,91282CQM6,2026-05-29T00:00:00,Note,1-Year 11-Month,2028-04-30T00:00:00,,,,2026-05-21T00:00:00,2026-05-27,2026,2026-04-30T00:00:00,,0.3012716680,,,53.61,2,,Single-Price,,,,0.080000,,Yes,2026-04-30T00:00:00,3.49,,No,,No,11:30 AM,11:00 AM,27979569300,3,97764000000,Yes,,,33776000000.000000,200000000,200000000,0,Yes,0,0,Normal,2026-07-31T00:00:00,Yes,2026-05-18T00:00:00,3.600000,,,100.024268,0.089000,,,20269569300,33284000000,Quarterly,,,,0.050000,,2026-05-29T00:00:00,9800000000,10000000,9800000000,100,,100,100,100,10500000000,9800000000,20883700,Yes,28000000000,,2026-04-30T00:00:00,2026-04-30T00:00:00,2-Year,A_20260521_3.pdf,R_20260527_1.pdf,NCR_20260527_2.pdf,,100.024268,7510000000,64280000000,Yes,11-Month,1-Year,BB-2028,0,0,No,0,0.1030,,No,2-Year,,No,28000453000,97784883700,8170700,Yes,FRN,,,2026-05-27T11:34:10,A_20260521_3.xml,R_20260527_1.xml,,,,,
105,91282CQS3,2026-06-01T00:00:00,Note,2-Year,2028-05-31T00:00:00,4.000000,,,2026-05-21T00:00:00,2026-05-26,2026,2026-05-31T00:00:00,0.1092900000,,,,42.14,2,,Single-Price,,,,,4.015000,Yes,2026-05-31T00:00:00,2.64,,No,,No,01:00 PM,12:00 PM,68274791000,3,181345923000,Yes,912821UL7,,,20557500000,25366000000,130939000000,Yes,0,0,Normal,2026-11-30T00:00:00,No,,,,,99.864901,,4.0710,,39294023000,58227923000,Semi-Annual,,,,,3.900000,2026-05-31T00:00:00,24150000000,10000000,24150000000,100,100,100,100,100,0,24150000000,725260500,Yes,69000000000,,,,2-Year,A_20260521_6.pdf,R_20260526_4.pdf,NCR_20260526_4.pdf,"SPL_20260521_1.pdf, SPL_20260521_2.pdf",99.864901,8423268000,97752000000,No,0-Month,2-Year,BC-2028,10180452200,29361000000,No,10180452200,,20.0000,Yes,2-Year,,No,79180503700,192251635700,293067500,Yes,Note,,,2026-05-26T13:04:09,A_20260521_6.xml,R_20260526_4.xml,,,,,
106,912797SU2,2026-05-28T00:00:00,Bill,26-Week,2026-11-27T00:00:00,,,,2026-05-21T00:00:00,2026-05-26,2026,,,,,,37.55,2,,Single-Price,3.620000,,,,,,,2.77,,,,No,11:30 AM,11:00 AM,75396058000,3,212020733000,Yes,,,52302000000.000000,6356825000,9075000000,235972000000,Yes,0,0,,,No,,,3.650000,3.771000,98.144583,,,,43268783000,50170733000,None,3.500000,,,,,2026-05-28T00:00:00,26950000000,10000000,26950000000,100,,100,100,100,14400000000,26950000000,1604054200,Yes,77000000000,,,2025-11-28T00:00:00,52-Week,A_20260521_2.pdf,R_20260526_1.pdf,NCR_20260526_1.pdf,SPL_20260521_1.pdf,98.144583,25770450000,152775000000,Yes,183-Day,26-Week,,2968197100,9676000000,No,2968197100,,,,26-Week,,No,79968309300,216592984300,728598300,Yes,Bill,,,2026-05-26T11:34:02,A_20260521_2.xml,R_20260526_1.xml,,,,,
107,91282CPU9,2026-05-29T00:00:00,Note,9-Year 8-Month,2036-01-15T00:00:00,1.875000,329.881260,324.934710,2026-05-14T00:00:00,2026-05-21,2026,2026-01-15T00:00:00,,,7.0462500000,98.9385210000,35.14,2,,Single-Price,,,,,2.100000,Yes,2026-01-15T00:00:00,2.52,,No,,No,01:00 PM,12:00 PM,18935762000,3,47884510000,Yes,912821TQ8,1982-1984=100,41962000000.000000,5209700000,6364700000,0,Yes,0,0,Normal,2026-07-15T00:00:00,No,,,,,98.938521,,2.1690,1.015220,11619062000,14062810000,Semi-Annual,,,,,2.040000,2026-05-29T00:00:00,6650000000,10000000,6650000000,100,100,100,100,100,14000000000,6650000000,64245500,Yes,19000000000,,2026-01-15T00:00:00,2026-01-30T00:00:00,10-Year,A_20260514_5.pdf,R_20260521_4.pdf,NCR_20260521_4.pdf,SPL_20260520_1.pdf,98.938521,2107000000,27457000000,Yes,8-Month,9-Year,A-2036,0,0,No,0,,,Yes,10-Year,2.8851949980,Yes,19000007500,47948755500,12558500,Yes,TIPS,6.940610,97.455252,2026-05-21T13:04:02,A_20260514_5.xml,R_20260521_4.xml,,,,,
108,912810UV8,2026-06-01T00:00:00,Bond,20-Year,2046-05-15T00:00:00,5.000000,,,2026-05-14T00:00:00,2026-05-20,2026,2026-05-15T00:00:00,2.3097800000,,,,1.67,2,,Single-Price,,,,,5.068000,Yes,2026-05-15T00:00:00,2.55,,No,,No,01:00 PM,12:00 PM,15829823000,3,40665950000,Yes,912803HW6,,,3631500000,4812500000,130939000000,Yes,0,0,Normal,2026-11-15T00:00:00,No,,,,,98.481099,,5.1220,,10712317000,14564450000,Semi-Annual,,,,,3.880000,2026-05-31T00:00:00,5600000000,10000000,5600000000,100,100,100,100,100,0,5600000000,170180700,Yes,16000000000,,,,20-Year,A_20260514_3.pdf,R_20260520_2.pdf,NCR_20260520_2.pdf,,98.481099,1486006000,21289000000,No,0-Month,20-Year,Bonds of May 2046,2360684500,29361000000,No,2360684500,,25.0000,Yes,20-Year,,No,18360688200,43196815200,48456700,Yes,Bond,,,2026-05-20T13:03:55,A_20260514_3.xml,R_20260520_2.xml,,,,,
109,912797VD6,2026-05-26T00:00:00,Bill,17-Week,2026-09-22T00:00:00,,,,2026-05-19T00:00:00,2026-05-20,2026,,,,,,99.6,2,,Single-Price,3.570000,,,,,,,3.34,,,,No,11:30 AM,11:00 AM,68500778000,3,229751470000,Yes,,,,4867600000,7510000000,220785000000,Yes,0,0,,,No,,,3.590000,3.684000,98.813306,,,,40470778000,69599470000,None,3.400000,,,,,2026-05-26T00:00:00,24150000000,10000000,24150000000,100,,100,100,100,0,24150000000,500064000,Yes,69000000000,,,,17-Week,A_20260519_3.pdf,R_20260520_1.pdf,NCR_20260520_1.pdf,,98.813306,23162400000,152642000000,No,119-Day,17-Week,,2691251600,10297000000,No,2691251600,,,,17-Week,,No,71692093600,232942785600,364022000,Yes,Bill,,,2026-05-20T11:33:49,A_20260519_3.xml,R_20260520_1.xml,,,,,
110,912797UZ8,2026-05-21T00:00:00,Bill,26-Week,2026-11-19T00:00:00,,,,2026-05-14T00:00:00,2026-05-18,2026,,,,,,37.69,2,,Single-Price,3.600000,,,,,,,3.07,,,,No,11:30 AM,11:00 AM,74471220900,3,233970056600,Yes,,,,6854750000,9754750000,233754000000,Yes,900000000,900000000,,,No,,,3.615000,3.733000,98.172417,,,,47088050900,67475306600,None,3.300000,,,,,2026-05-21T00:00:00,26950000000,10000000,26950000000,100,,100,100,100,0,26950000000,1629389900,Yes,77000000000,,,,26-Week,A_20260514_2.pdf,R_20260518_1.pdf,NCR_20260518_1.pdf,,98.172417,20528420000,156740000000,No,182-Day,26-Week,,4646462800,15146000000,No,4646462800,,,,26-Week,,No,81647073600,241145909300,788019600,Yes,Bill,,,2026-05-18T11:33:50,A_20260514_2.xml,R_20260518_1.xml,,,,,
111,912810UU0,2026-05-15T00:00:00,Bond,30-Year,2056-05-15T00:00:00,5.000000,,,2026-05-06T00:00:00,2026-05-13,2026,2026-05-15T00:00:00,,,,,72.06,2,,Single-Price,,,,,4.990000,No,,2.3,,No,,No,01:00 PM,12:00 PM,24937681600,3,57504603000,Yes,912803HV8,,,5420900000,6770900000,83284000000,Yes,0,0,Normal,2026-11-15T00:00:00,No,,,,,99.292811,,5.0460,,16609721600,19839203000,Semi-Annual,,,,,3.880000,2026-05-15T00:00:00,8750000000,10000000,8750000000,100,100,100,100,100,0,8750000000,62324000,Yes,25000000000,,,,30-Year,A_20260506_3.pdf,R_20260513_2.pdf,NCR_20260513_2.pdf,,99.292811,2907060000,30894500000,No,0-Month,30-Year,Bonds of May 2056,5936159900,29681000000,No,5936159900,,25.0000,Yes,30-Year,,No,30936165500,63503086900,24474000,Yes,Bond,,,2026-05-13T13:04:05,A_20260506_3.xml,R_20260513_2.xml,,912834ZX9,,2056-05-15T00:00:00,
112,91282CQQ7,2026-05-15T00:00:00,Note,10-Year,2036-05-15T00:00:00,4.375000,,,2026-05-06T00:00:00,2026-05-12,2026,2026-05-15T00:00:00,,,,,22.0,2,,Single-Price,,,,,4.413000,No,,2.4,,No,,No,01:00 PM,12:00 PM,41869018000,3,100759818000,Yes,912821UK9,,,10078500000,12418500000,83284000000,Yes,0,0,Normal,2026-11-15T00:00:00,No,,,,,99.256552,,4.4680,,26775518000,32367318000,Semi-Annual,,,,,4.340000,2026-05-15T00:00:00,14700000000,10000000,14700000000,100,100,100,100,100,0,14700000000,131024400,Yes,42000000000,,,,10-Year,A_20260506_1.pdf,R_20260512_3.pdf,NCR_20260512_3.pdf,,99.256552,5015000000,55974000000,No,0-Month,10-Year,C-2036,9972748700,29681000000,No,9972748700,,21.8750,Yes,10-Year,,No,51972791100,110863591100,58319400,Yes,Note,,,2026-05-12T13:03:57,A_20260506_1.xml,R_20260512_3.xml,,,,,
